,kills,deaths,assists,last_hits,gold_per_min,towers_killed,roshans_killed,obs_placed,camps_stacked,rune_pickups,firstblood_claimed,stuns,total
65159250,4.2,1.2000000000000002,4.35,1.512,1.458,3.0,0.0,0.0,2.0,0.5,0.0,1.7032470000000002,19.923247
80749349,0.6,0.0,3.0,0.276,0.62,0.0,0.0,4.0,1.0,1.25,0.0,8.1283735,18.8743735
113312766,7.8,1.2000000000000002,4.35,1.212,1.484,1.0,0.0,0.5,0.0,3.5,0.0,0.21333595000000002,21.25933595
169068601,0.3,0.0,3.5999999999999996,0.246,0.67,0.0,0.0,10.5,1.5,1.0,0.0,3.79335975,21.60935975
443167959,6.8999999999999995,0.8999999999999999,4.05,0.8160000000000001,1.27,1.0,0.0,0.0,0.0,2.0,4.0,1.7349638,22.6709638
310766287,5.3999999999999995,0.0,1.95,1.389,1.284,0.0,1.0,0.0,0.0,0.25,0.0,0.5649601,11.8379601
160702825,0.3,0.0,3.4499999999999997,0.627,0.714,0.0,0.0,2.0,4.5,2.5,0.0,2.4666572500000004,16.55765725
421257589,7.5,0.0,3.15,1.947,1.6540000000000001,1.0,0.0,1.0,0.0,3.5,0.0,3.0916815,22.8426815
315522915,2.4,0.0,3.15,1.284,1.194,1.0,1.0,0.0,0.5,1.0,0.0,0.90498465,12.432984649999998
433060499,0.6,0.0,3.5999999999999996,0.324,0.638,0.0,0.0,12.0,0.0,1.0,0.0,4.0116225000000005,22.1736225
