,kills,deaths,assists,last_hits,gold_per_min,towers_killed,roshans_killed,obs_placed,camps_stacked,rune_pickups,firstblood_claimed,stuns,total
71551920,4.8,2.4,3.15,0.81,1.356,5.0,0.0,1.0,0.0,3.25,0.0,3.44844475,25.21444475
1020037084,2.6999999999999997,2.1,0.8999999999999999,1.131,1.26,1.0,1.0,0.0,1.5,0.5,0.0,0.38665452,12.47765452
60329701,0.0,1.2000000000000002,2.85,0.126,0.582,0.0,0.0,4.0,0.5,0.5,0.0,0.2,9.958
188263974,3.9,1.8,3.4499999999999997,0.891,1.326,0.0,0.0,0.0,1.5,1.75,4.0,1.64167,20.258670000000002
84712191,2.1,1.2000000000000002,4.2,0.243,0.8300000000000001,2.0,0.0,3.5,0.5,0.25,0.0,1.3933251500000001,16.21632515
102879403,0.3,0.0,1.3499999999999999,0.786,0.854,0.0,0.0,0.0,0.5,0.5,0.0,0.0,4.29
196936346,1.7999999999999998,1.2000000000000002,0.8999999999999999,0.837,0.98,0.0,0.0,1.5,2.0,2.25,0.0,0.88818865,12.35518865
169606098,1.7999999999999998,1.5,1.2,0.138,0.544,0.0,0.0,4.0,2.0,0.5,0.0,3.545016,15.227016
86546993,1.2,1.2000000000000002,1.05,0.792,0.96,0.0,0.0,0.0,1.5,0.25,0.0,7.326607,14.278607000000001
135738807,1.2,0.0,0.8999999999999999,0.249,0.552,0.0,0.0,3.0,0.5,0.25,0.0,5.5483780000000005,12.199378
