,kills,deaths,assists,last_hits,gold_per_min,towers_killed,roshans_killed,obs_placed,camps_stacked,rune_pickups,firstblood_claimed,stuns,total
379859118,0.0,0.0,5.7,0.354,0.742,0.0,0.0,6.0,1.0,0.0,0.0,1.2300251,15.0260251
174339440,6.6,0.0,2.55,1.563,1.518,0.0,0.0,0.5,1.0,0.5,0.0,0.041700685,14.272700685
350169818,3.5999999999999996,0.0,3.4499999999999997,0.276,0.764,0.0,0.0,4.0,1.0,1.25,0.0,3.8483359999999998,18.188336
167618363,1.2,0.8999999999999999,3.3,1.401,1.262,3.0,0.0,0.0,0.0,0.75,0.0,8.915106,20.728105999999997
317992803,3.0,0.0,3.75,0.5700000000000001,0.86,0.0,0.0,1.5,0.0,1.5,0.0,4.4016105,15.5816105
134600696,2.1,0.0,7.05,0.10200000000000001,0.744,0.0,0.0,5.5,3.0,1.25,4.0,5.393148500000001,29.139148500000005
126607959,4.5,0.6000000000000001,3.5999999999999996,1.74,1.6340000000000001,7.0,2.0,0.0,2.0,0.75,0.0,2.9183395,26.7423395
443805795,5.7,0.8999999999999999,4.35,1.095,1.3800000000000001,1.0,0.0,1.0,0.5,6.5,0.0,1.98872815,24.41372815
153031584,4.5,0.0,4.6499999999999995,0.498,0.996,1.0,0.0,0.5,1.0,0.25,0.0,0.0,13.393999999999998
105461157,3.3,0.30000000000000027,6.0,0.492,1.028,1.0,0.0,4.5,3.0,0.0,0.0,5.06340675,24.683406749999996
