,kills,deaths,assists,last_hits,gold_per_min,towers_killed,roshans_killed,obs_placed,camps_stacked,rune_pickups,firstblood_claimed,stuns,total
134600696,1.7999999999999998,0.8999999999999999,3.15,0.018000000000000002,0.724,0.0,0.0,1.5,0.5,0.0,0.0,1.8266481500000002,10.41864815
126607959,3.0,3.0,2.85,0.84,1.562,2.0,1.0,0.0,2.0,0.0,0.0,0.8183112,17.0703112
153031584,2.1,1.8,2.25,0.318,1.004,5.0,0.0,0.5,0.0,0.25,0.0,0.0,13.222
443805795,5.1,1.8,2.4,0.303,1.178,1.0,0.0,1.0,0.0,3.0,0.0,0.0,15.780999999999999
105461157,2.4,0.8999999999999999,3.5999999999999996,0.078,0.8220000000000001,0.0,0.0,4.0,0.0,1.0,0.0,3.1766175000000003,15.976617500000001
379859118,0.8999999999999999,0.0,1.3499999999999999,0.063,0.666,0.0,0.0,3.5,0.5,0.25,0.0,2.1098945000000002,9.3388945
174339440,1.7999999999999998,0.30000000000000027,0.8999999999999999,0.612,0.994,0.0,0.0,0.5,0.5,0.5,4.0,0.8500147,10.9560147
167618363,0.3,-0.5999999999999996,1.7999999999999998,0.252,0.724,0.0,0.0,0.0,0.0,0.5,0.0,1.6866805,4.6626805000000004
317992803,1.7999999999999998,0.0,0.44999999999999996,0.378,0.904,0.0,0.0,1.0,0.5,0.75,0.0,0.0,5.782
350169818,1.7999999999999998,0.6000000000000001,0.8999999999999999,0.201,0.6980000000000001,2.0,0.0,2.0,0.0,1.0,0.0,0.0,9.199
