,kills,deaths,assists,last_hits,gold_per_min,towers_killed,roshans_killed,obs_placed,camps_stacked,rune_pickups,firstblood_claimed,stuns,total
102879403,2.4,1.5,2.85,1.053,1.468,5.0,1.0,0.0,0.5,0.25,0.0,2.0433295,18.0643295
26793089,1.2,0.0,2.85,0.111,0.722,0.0,0.0,5.5,1.5,1.25,0.0,3.870032,17.003031999999997
86546993,0.8999999999999999,1.2000000000000002,1.7999999999999998,0.63,0.97,0.0,0.0,0.0,0.5,0.5,0.0,1.7033432000000002,8.2033432
169606098,2.1,2.1,2.6999999999999997,0.12,0.768,0.0,0.0,2.5,2.0,0.5,0.0,3.1066616000000002,15.894661600000001
196936346,4.5,2.1,2.25,0.792,1.41,1.0,0.0,1.0,0.0,2.0,0.0,1.4483429,16.5003429
1392360555,0.8999999999999999,0.8999999999999999,1.95,0.6,0.848,1.0,0.0,0.0,0.0,0.25,0.0,0.79498535,7.24298535
94550441,2.4,0.8999999999999999,1.7999999999999998,0.588,0.922,0.0,0.0,1.0,0.0,2.25,0.0,0.0,9.86
179417772,1.7999999999999998,0.0,2.1,0.108,0.658,1.0,0.0,3.5,1.5,0.75,4.0,4.813395,20.229395
5668067,1.5,1.5,1.3499999999999999,0.864,1.046,2.0,0.0,0.0,0.0,0.5,0.0,0.2583557,9.018355699999999
86776312,0.8999999999999999,0.8999999999999999,2.55,0.075,0.486,0.0,0.0,2.0,1.0,0.75,0.0,0.0,8.661
