,kills,deaths,assists,last_hits,gold_per_min,towers_killed,roshans_killed,obs_placed,camps_stacked,rune_pickups,firstblood_claimed,stuns,total
179417772,4.2,0.0,5.25,0.636,0.924,5.0,1.0,3.0,0.0,0.5,0.0,1.09000835,21.60000835
1392360555,1.2,0.0,4.2,0.786,0.8320000000000001,0.0,0.0,0.0,0.0,1.5,0.0,1.9067375,10.4247375
105900867,4.8,1.5,1.65,1.848,1.34,2.0,1.0,0.0,0.0,0.5,0.0,2.08337,16.72137
94550441,7.199999999999999,0.6000000000000001,3.4499999999999997,1.701,1.322,0.0,1.0,1.0,0.0,4.25,0.0,2.19374865,22.71674865
86776312,1.5,0.0,6.3,0.276,0.678,1.0,0.0,8.5,1.5,0.5,0.0,0.16001221000000002,20.414012210000003
350169818,3.9,0.0,4.05,0.867,1.278,2.0,0.0,1.0,0.5,1.0,0.0,8.820201,23.415201000000003
174339440,3.9,0.6000000000000001,3.15,1.41,1.36,3.0,1.0,0.0,2.0,2.0,0.0,4.283264,22.703264
256487232,1.5,0.0,3.5999999999999996,0.28500000000000003,0.792,0.0,0.0,4.5,2.5,3.5,4.0,12.2464975,32.923497499999996
167618363,3.5999999999999996,0.0,3.4499999999999997,0.663,1.038,1.0,0.0,0.0,0.0,0.5,0.0,0.0,10.251
379859118,2.4,0.0,4.35,0.441,0.9560000000000001,0.0,0.0,7.0,0.0,0.5,0.0,1.6151558000000001,17.262155800000002
