,kills,deaths,assists,last_hits,gold_per_min,towers_killed,roshans_killed,obs_placed,camps_stacked,rune_pickups,firstblood_claimed,stuns,total
1127025371,3.3,0.6000000000000001,1.5,0.8250000000000001,1.004,0.0,0.0,0.0,0.5,0.25,0.0,0.0,7.979000000000001
374488452,0.8999999999999999,0.0,1.65,0.129,0.584,1.0,0.0,2.5,0.0,0.75,0.0,4.074989,11.587989
166501580,0.8999999999999999,0.0,1.65,0.861,1.004,2.0,0.0,0.0,0.5,0.5,0.0,0.15500000000000003,7.569999999999999
423698025,0.0,0.0,0.8999999999999999,0.243,0.562,0.0,0.0,4.5,5.5,0.5,0.0,0.6533471500000001,12.85834715
488559009,1.7999999999999998,0.30000000000000027,1.2,1.248,1.178,0.0,0.0,1.0,2.5,2.75,0.0,1.5082749500000001,13.48427495
127524729,3.3,1.8,3.75,0.966,1.352,2.0,2.0,0.0,0.0,0.5,0.0,1.3616505500000002,17.02965055
149253098,3.5999999999999996,1.8,2.4,0.729,1.182,1.0,0.0,1.0,0.0,2.5,4.0,6.459918000000001,24.670918
127714243,3.0,2.4,3.5999999999999996,0.99,1.37,4.0,0.0,0.0,1.5,1.25,0.0,1.9300709000000003,20.0400709
111886427,3.0,1.2000000000000002,4.35,0.159,0.872,0.0,0.0,8.0,1.5,0.75,0.0,1.7083641,21.539364100000004
127038234,2.1,0.8999999999999999,3.75,0.48,0.934,0.0,0.0,1.0,0.0,0.0,0.0,2.56833915,11.73233915
