,kills,deaths,assists,last_hits,gold_per_min,towers_killed,roshans_killed,obs_placed,camps_stacked,rune_pickups,firstblood_claimed,stuns,total
150522382,0.8999999999999999,0.0,2.4,0.084,0.532,0.0,0.0,3.5,1.5,0.75,0.0,0.125,9.791
854684906,0.3,0.6000000000000001,2.4,0.47100000000000003,0.812,0.0,0.0,0.0,1.5,0.0,0.0,1.8483782000000002,7.9313782
465095630,0.8999999999999999,0.0,2.25,0.132,0.71,0.0,0.0,4.0,0.5,1.25,0.0,1.15335085,10.895350850000002
416118852,3.5999999999999996,1.5,1.2,1.116,1.436,1.0,0.0,0.0,0.5,1.25,0.0,1.06161535,12.66361535
110881046,1.7999999999999998,0.0,1.65,0.897,1.1440000000000001,1.0,0.0,0.5,0.0,2.0,0.0,1.59334145,10.58434145
421257589,4.8,1.8,2.25,0.504,1.222,2.0,0.0,1.0,0.0,1.75,4.0,2.2234325,21.5494325
315522915,4.5,1.8,1.95,1.095,1.53,6.0,0.0,0.0,0.5,0.25,0.0,0.57665535,18.20165535
160702825,0.6,0.6000000000000001,5.25,0.34800000000000003,0.874,0.0,0.0,2.0,0.5,0.25,0.0,0.10666015000000001,10.52866015
433060499,0.8999999999999999,1.2000000000000002,4.6499999999999995,0.054,0.632,0.0,0.0,5.5,0.5,0.75,0.0,2.43167115,16.61767115
310766287,2.4,1.5,2.6999999999999997,0.867,1.284,1.0,1.0,0.0,0.0,1.25,0.0,2.15340575,14.154405749999999
