,kills,deaths,assists,last_hits,gold_per_min,towers_killed,roshans_killed,obs_placed,camps_stacked,rune_pickups,firstblood_claimed,stuns,total
241158366,2.4,-1.2000000000000002,1.65,0.426,0.8320000000000001,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.108
1536452978,3.0,0.6000000000000001,1.5,0.47400000000000003,0.984,0.0,0.0,1.0,0.0,0.5,0.0,0.65998805,8.71798805
78114459,1.2,0.6000000000000001,1.95,0.723,1.08,2.0,0.0,0.0,0.5,0.25,0.0,0.0,8.303
183135545,0.8999999999999999,0.0,1.7999999999999998,0.075,0.504,0.0,0.0,1.5,0.0,0.0,0.0,1.9299913499999999,6.70899135
143642783,0.8999999999999999,0.0,2.55,0.093,0.524,0.0,0.0,5.0,0.5,1.0,0.0,0.6083081250000001,11.175308125
95706137,2.1,-0.2999999999999998,3.0,0.12,0.8320000000000001,1.0,0.0,5.5,0.5,1.0,0.0,4.0083235,17.760323500000002
178007846,7.199999999999999,1.8,1.65,0.999,1.718,0.0,0.0,1.0,0.5,4.5,0.0,2.7066738000000004,22.0736738
146542636,3.5999999999999996,3.0,3.4499999999999997,1.452,1.838,4.0,1.0,0.0,4.0,0.25,0.0,1.7966629000000003,24.3866629
347405447,1.7999999999999998,1.2000000000000002,4.2,0.28200000000000003,0.846,0.0,0.0,0.0,0.0,0.5,0.0,2.98661,11.81461
50964,0.0,0.8999999999999999,4.95,0.084,0.622,0.0,0.0,0.5,0.5,0.5,0.0,4.276681,12.332681
