,kills,deaths,assists,last_hits,gold_per_min,towers_killed,roshans_killed,obs_placed,camps_stacked,rune_pickups,firstblood_claimed,stuns,total
465095630,0.0,3.0,0.0,0.0,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.262
416118852,0.0,3.0,0.0,0.0,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.262
150522382,0.0,3.0,0.0,0.0,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.262
854684906,0.0,3.0,0.0,0.0,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.262
110881046,0.0,3.0,0.0,0.0,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.262
121439102,0.0,3.0,0.0,0.0,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.216
291258968,0.0,3.0,0.0,0.0,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.216
132066586,0.0,3.0,0.0,0.0,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.216
330535786,0.0,3.0,0.0,0.0,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.216
151702626,0.0,3.0,0.0,0.0,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.216
