,kills,deaths,assists,last_hits,gold_per_min,towers_killed,roshans_killed,obs_placed,camps_stacked,rune_pickups,firstblood_claimed,stuns,total
150522382,1.5,0.0,2.1,0.213,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4030000000000005
854684906,2.1,0.0,1.95,1.8960000000000001,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.406
465095630,0.6,0.0,1.7999999999999998,0.672,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.802
416118852,1.5,0.0,1.05,2.232,1.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.154
110881046,2.4,0.6000000000000001,1.5,1.806,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.556
127524729,5.1,2.4,3.4499999999999997,1.986,1.6640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6
149253098,5.1,2.1,3.0,1.02,1.1400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.36
127714243,2.4,1.5,4.6499999999999995,1.839,1.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.825
111886427,1.7999999999999998,0.30000000000000027,6.45,0.423,0.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.891
127038234,3.5999999999999996,0.30000000000000027,3.4499999999999997,0.9420000000000001,1.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41
