,match_id,start_time,radiant_team_id,dire_team_id,radiant_team_accs,radiant_team_name,dire_team_accs,dire_team_name,series_name,account_id,win,isRadiant,duration,obs_placed,sen_placed,camps_stacked,rune_pickups,firstblood_claimed,teamfight_participation,towers_killed,roshans_killed,stuns,pings,hero_id,kills,deaths,assists,last_hits,denies,gold_per_min,xp_per_min,net_worth,hero_damage,tower_damage,hero_healing,kda,neutral_kills,courier_kills,observer_kills,ancient_kills,buyback_count,life_state_dead,max_hero_hit,max_mins_no_lh,avg_obs_dur,repeated_obs,bought_rapier,bought_consumables,used_blood_grenade,used_enchanted_mango,used_smoke_of_deceit,used_blink,used_armlet,used_revenants_brooch,used_pirate_hat,trees_quelled,runes_bounty,runes_wisdom,runes_6min,kill_streak,blood_inflicted,lotuses_stolen,uses_high_five,uses_portal,cosmetics_count,cosmetics_immortals
0,8007531118,1730060529,9504620,9504645,"433060499, 149253098, 1061292669, 117740659, 16570127",Catnip,"1240080323, 95578104, 207300381, 456760190, 69347241",VIKING,Catnip vs VIKING,433060499,1.0,True,2118.0,14.0,17.0,1.0,11.0,0.0,0.8292683,0.0,0.0,65.1334,35.0,74.0,3.0,3.0,31.0,37.0,1.0,388.0,579.0,12225.0,18396.0,2151.0,445.0,8.5,6.0,0.0,1.0,0.0,0.0,116.0,450.0,5.0,278.46153846153845,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0
1,8007531118,1730060529,9504620,9504645,"433060499, 149253098, 1061292669, 117740659, 16570127",Catnip,"1240080323, 95578104, 207300381, 456760190, 69347241",VIKING,Catnip vs VIKING,149253098,1.0,True,2118.0,1.0,1.0,1.0,7.0,0.0,0.80487806,1.0,1.0,27.86692,17.0,135.0,13.0,2.0,20.0,234.0,5.0,659.0,814.0,21549.0,35708.0,5149.0,8669.0,11.0,79.0,0.0,0.0,6.0,0.0,134.0,734.0,2.0,360.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,6.0,1.0
2,8007531118,1730060529,9504620,9504645,"433060499, 149253098, 1061292669, 117740659, 16570127",Catnip,"1240080323, 95578104, 207300381, 456760190, 69347241",VIKING,Catnip vs VIKING,1061292669,1.0,True,2118.0,0.0,0.0,0.0,6.0,0.0,0.5365854,0.0,0.0,52.062717,11.0,19.0,5.0,4.0,17.0,149.0,20.0,486.0,583.0,16170.0,17643.0,3312.0,0.0,4.4,31.0,0.0,1.0,0.0,0.0,154.0,420.0,2.0,,,0.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,7.0,0.0
3,8007531118,1730060529,9504620,9504645,"433060499, 149253098, 1061292669, 117740659, 16570127",Catnip,"1240080323, 95578104, 207300381, 456760190, 69347241",VIKING,Catnip vs VIKING,117740659,1.0,True,2118.0,0.0,0.0,2.0,0.0,0.0,0.6585366,7.0,0.0,0.0,9.0,8.0,19.0,7.0,8.0,235.0,5.0,717.0,800.0,23315.0,30006.0,17114.0,2905.0,3.38,90.0,0.0,0.0,27.0,0.0,283.0,429.0,2.0,,,0.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,8.0,2.0
4,8007531118,1730060529,9504620,9504645,"433060499, 149253098, 1061292669, 117740659, 16570127",Catnip,"1240080323, 95578104, 207300381, 456760190, 69347241",VIKING,Catnip vs VIKING,16570127,1.0,True,2118.0,1.0,8.0,1.0,1.0,0.0,0.7804878,0.0,0.0,0.0,11.0,102.0,1.0,5.0,31.0,33.0,1.0,372.0,515.0,10188.0,8850.0,864.0,11572.0,5.33,0.0,0.0,2.0,0.0,0.0,150.0,252.0,5.0,360.0,1.0,0.0,30.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,3.0,2.0,0.0,7.0,0.0
5,8007531118,1730060529,9504620,9504645,"433060499, 149253098, 1061292669, 117740659, 16570127",Catnip,"1240080323, 95578104, 207300381, 456760190, 69347241",VIKING,Catnip vs VIKING,1240080323,0.0,False,2118.0,0.0,0.0,5.0,1.0,1.0,0.2857143,1.0,0.0,4.399834,1.0,48.0,1.0,5.0,5.0,307.0,8.0,465.0,610.0,15050.0,13611.0,945.0,0.0,1.0,209.0,0.0,0.0,24.0,0.0,239.0,303.0,2.0,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0
6,8007531118,1730060529,9504620,9504645,"433060499, 149253098, 1061292669, 117740659, 16570127",Catnip,"1240080323, 95578104, 207300381, 456760190, 69347241",VIKING,Catnip vs VIKING,95578104,0.0,False,2118.0,7.0,12.0,2.0,8.0,0.0,0.71428573,0.0,0.0,54.059982,4.0,51.0,3.0,11.0,12.0,88.0,4.0,326.0,499.0,8719.0,16301.0,0.0,64.0,1.25,29.0,0.0,0.0,0.0,1.0,301.0,275.0,4.0,333.7142857142857,1.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,86.0,2.0,0.0,0.0,8.0,0.0
7,8007531118,1730060529,9504620,9504645,"433060499, 149253098, 1061292669, 117740659, 16570127",Catnip,"1240080323, 95578104, 207300381, 456760190, 69347241",VIKING,Catnip vs VIKING,207300381,0.0,False,2118.0,0.0,0.0,0.0,4.0,0.0,0.6666667,1.0,0.0,25.133278,6.0,104.0,5.0,13.0,9.0,171.0,15.0,437.0,417.0,11735.0,27887.0,1097.0,120.0,1.0,43.0,7.0,0.0,9.0,1.0,522.0,367.0,2.0,,,0.0,2.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0
8,8007531118,1730060529,9504620,9504645,"433060499, 149253098, 1061292669, 117740659, 16570127",Catnip,"1240080323, 95578104, 207300381, 456760190, 69347241",VIKING,Catnip vs VIKING,456760190,0.0,False,2118.0,8.0,16.0,1.0,6.0,0.0,0.5714286,0.0,0.0,102.76726,7.0,26.0,5.0,8.0,7.0,30.0,2.0,287.0,345.0,9254.0,13387.0,0.0,125.0,1.33,4.0,0.0,3.0,0.0,1.0,323.0,768.0,6.0,277.14285714285717,1.0,0.0,2.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,80.0,2.0,0.0,0.0,9.0,2.0
9,8007531118,1730060529,9504620,9504645,"433060499, 149253098, 1061292669, 117740659, 16570127",Catnip,"1240080323, 95578104, 207300381, 456760190, 69347241",VIKING,Catnip vs VIKING,69347241,0.0,False,2118.0,2.0,0.0,5.0,7.0,0.0,0.71428573,0.0,0.0,52.065956,,16.0,7.0,5.0,8.0,251.0,3.0,524.0,643.0,16697.0,32969.0,0.0,0.0,2.5,50.0,0.0,0.0,0.0,1.0,183.0,,,,,,,,,,,,,,,,,,,,,,,,
