,match_id,start_time,radiant_team_id,dire_team_id,radiant_team_accs,radiant_team_name,dire_team_accs,dire_team_name,series_name,account_id,win,isRadiant,duration,obs_placed,sen_placed,camps_stacked,rune_pickups,firstblood_claimed,teamfight_participation,towers_killed,roshans_killed,stuns,pings,hero_id,kills,deaths,assists,last_hits,denies,gold_per_min,xp_per_min,net_worth,hero_damage,tower_damage,hero_healing,kda,neutral_kills,courier_kills,observer_kills,ancient_kills,buyback_count,life_state_dead,max_hero_hit,max_mins_no_lh,avg_obs_dur,repeated_obs,bought_rapier,bought_consumables,used_blood_grenade,used_enchanted_mango,used_smoke_of_deceit,used_blink,used_armlet,used_revenants_brooch,used_pirate_hat,trees_quelled,runes_bounty,runes_wisdom,runes_6min,kill_streak,blood_inflicted,lotuses_stolen,uses_high_five,uses_portal,cosmetics_count,cosmetics_immortals
0,8018314240,1730667615,9499405,9504609,"152273237, 465095630, 854684906, 129193405, 110881046",Aty,"421257589, 160241329, 148339920, 198261415, 124373730",Blackjack,Aty vs Blackjack,152273237,1.0,True,2079.0,0.0,0.0,3.0,3.0,0.0,0.86206895,3.0,0.0,46.76793,47.0,49.0,14.0,1.0,11.0,350.0,5.0,805.0,964.0,26997.0,41701.0,15425.0,0.0,12.5,129.0,0.0,0.0,34.0,0.0,65.0,954.0,2.0,,,0.0,3.0,0.0,0.0,0.0,17.0,146.0,0.0,0.0,26.0,3.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,9.0,2.0
1,8018314240,1730667615,9499405,9504609,"152273237, 465095630, 854684906, 129193405, 110881046",Aty,"421257589, 160241329, 148339920, 198261415, 124373730",Blackjack,Aty vs Blackjack,465095630,1.0,True,2079.0,9.0,10.0,2.0,5.0,0.0,0.51724136,0.0,0.0,30.600704,7.0,88.0,1.0,6.0,14.0,59.0,0.0,312.0,405.0,10056.0,6983.0,0.0,0.0,2.14,53.0,1.0,1.0,0.0,0.0,172.0,455.0,4.0,285.7142857142857,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,122.0,3.0,2.0,0.0,4.0,0.0
2,8018314240,1730667615,9499405,9504609,"152273237, 465095630, 854684906, 129193405, 110881046",Aty,"421257589, 160241329, 148339920, 198261415, 124373730",Blackjack,Aty vs Blackjack,854684906,1.0,True,2079.0,0.0,0.0,1.0,2.0,1.0,0.6896552,5.0,0.0,42.03186,6.0,92.0,6.0,3.0,14.0,169.0,17.0,573.0,593.0,18929.0,16035.0,13401.0,3827.0,5.0,59.0,1.0,1.0,3.0,0.0,139.0,315.0,3.0,,,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,1.0
3,8018314240,1730667615,9499405,9504609,"152273237, 465095630, 854684906, 129193405, 110881046",Aty,"421257589, 160241329, 148339920, 198261415, 124373730",Blackjack,Aty vs Blackjack,129193405,1.0,True,2079.0,6.0,12.0,3.0,6.0,0.0,0.7586207,1.0,0.0,29.165203,13.0,111.0,3.0,6.0,19.0,17.0,1.0,303.0,421.0,10051.0,7479.0,241.0,9562.0,3.14,0.0,0.0,4.0,0.0,0.0,209.0,256.0,8.0,289.6666666666667,1.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,76.0,1.0,3.0,0.0,6.0,2.0
4,8018314240,1730667615,9499405,9504609,"152273237, 465095630, 854684906, 129193405, 110881046",Aty,"421257589, 160241329, 148339920, 198261415, 124373730",Blackjack,Aty vs Blackjack,110881046,1.0,True,2079.0,1.0,0.0,0.0,17.0,0.0,0.7586207,1.0,0.0,52.13635,6.0,137.0,5.0,1.0,17.0,220.0,10.0,561.0,829.0,20502.0,17324.0,2176.0,0.0,11.0,61.0,0.0,0.0,0.0,0.0,65.0,282.0,2.0,39.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,5.0,2.0,1.0,9.0,5.0
5,8018314240,1730667615,9499405,9504609,"152273237, 465095630, 854684906, 129193405, 110881046",Aty,"421257589, 160241329, 148339920, 198261415, 124373730",Blackjack,Aty vs Blackjack,421257589,0.0,False,2079.0,2.0,2.0,5.0,11.0,0.0,0.5882353,0.0,1.0,0.0,11.0,99.0,5.0,5.0,5.0,344.0,2.0,562.0,693.0,17887.0,24599.0,0.0,0.0,1.67,191.0,0.0,2.0,18.0,0.0,272.0,549.0,3.0,50.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,7.0,1.0
6,8018314240,1730667615,9499405,9504609,"152273237, 465095630, 854684906, 129193405, 110881046",Aty,"421257589, 160241329, 148339920, 198261415, 124373730",Blackjack,Aty vs Blackjack,160241329,0.0,False,2079.0,10.0,11.0,2.0,1.0,0.0,0.64705884,0.0,0.0,2.7666016,13.0,110.0,2.0,7.0,9.0,126.0,4.0,325.0,427.0,9089.0,17041.0,303.0,1577.0,1.38,57.0,2.0,1.0,3.0,1.0,206.0,222.0,4.0,271.125,2.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,242.0,1.0,0.0,0.0,9.0,2.0
7,8018314240,1730667615,9499405,9504609,"152273237, 465095630, 854684906, 129193405, 110881046",Aty,"421257589, 160241329, 148339920, 198261415, 124373730",Blackjack,Aty vs Blackjack,148339920,0.0,False,2079.0,0.0,0.0,3.0,2.0,0.0,0.3529412,0.0,1.0,0.0,21.0,70.0,1.0,6.0,5.0,267.0,1.0,449.0,512.0,13936.0,7026.0,0.0,0.0,0.86,145.0,0.0,0.0,18.0,0.0,325.0,193.0,3.0,,,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0
8,8018314240,1730667615,9499405,9504609,"152273237, 465095630, 854684906, 129193405, 110881046",Aty,"421257589, 160241329, 148339920, 198261415, 124373730",Blackjack,Aty vs Blackjack,198261415,0.0,False,2079.0,0.0,1.0,0.0,3.0,0.0,0.64705884,0.0,0.0,32.700417,15.0,81.0,9.0,4.0,2.0,212.0,12.0,525.0,741.0,15712.0,14925.0,221.0,0.0,2.2,62.0,0.0,0.0,11.0,1.0,81.0,320.0,3.0,,,0.0,2.0,0.0,0.0,0.0,12.0,189.0,0.0,0.0,4.0,1.0,2.0,0.0,5.0,0.0,2.0,0.0,1.0,8.0,3.0
9,8018314240,1730667615,9499405,9504609,"152273237, 465095630, 854684906, 129193405, 110881046",Aty,"421257589, 160241329, 148339920, 198261415, 124373730",Blackjack,Aty vs Blackjack,124373730,0.0,False,2079.0,4.0,13.0,2.0,3.0,0.0,0.5882353,1.0,0.0,0.0,20.0,45.0,0.0,7.0,10.0,57.0,1.0,254.0,366.0,6535.0,12332.0,1701.0,2431.0,1.25,12.0,0.0,1.0,0.0,1.0,175.0,242.0,6.0,273.0,1.0,0.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,85.0,3.0,1.0,0.0,10.0,1.0
