,match_id,start_time,radiant_team_id,dire_team_id,radiant_team_accs,radiant_team_name,dire_team_accs,dire_team_name,series_name,account_id,win,isRadiant,duration,obs_placed,sen_placed,camps_stacked,rune_pickups,firstblood_claimed,teamfight_participation,towers_killed,roshans_killed,stuns,pings,hero_id,kills,deaths,assists,last_hits,denies,gold_per_min,xp_per_min,net_worth,hero_damage,tower_damage,hero_healing,kda,neutral_kills,courier_kills,observer_kills,ancient_kills,buyback_count,life_state_dead,max_hero_hit,max_mins_no_lh,avg_obs_dur,repeated_obs,bought_rapier,bought_consumables,bought_tranquil_boots,bought_travel_boots,bought_travel_boots_2,bought_phase_boots,bought_boots,bought_arcane_boots,bought_power_treads,bought_guardian_greaves,bought_boots_of_bearing,bought_force_boots,bought_wind_lace,bought_tpscroll,bought_slippers,bought_boots_of_elves,used_blood_grenade,used_enchanted_mango,used_smoke_of_deceit,used_blink,used_armlet,used_revenants_brooch,used_pirate_hat,used_travel_boots,used_travel,used_travel_boots_2,used_tpscroll,trees_quelled,runes_bounty,runes_wisdom,runes_6min,kill_streak,blood_inflicted,lotuses_stolen,uses_high_five,uses_portal,cosmetics_count,cosmetics_immortals,team
10,8595186185,1765140527,9933904,9929176,"417265967, 380253961, 169606098, 40096638, 153196865",Jh,"153031584, 134600696, 1077021946, 224257494, 143642783",Muko,Jh vs Muko,417265967,0.0,True,2755.0,2.0,1.0,1.0,2.0,0.0,0.7407407,2.0,0.0,125.57405,6.0,74.0,6.0,5.0,15.0,300.0,6.0,515.0,602.0,20625.0,51074.0,2971.0,0.0,3.5,52.0,0.0,0.0,5.0,1.0,169.0,516.0,2.0,210.5,1.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,5.0,Jh
11,8595186185,1765140527,9933904,9929176,"417265967, 380253961, 169606098, 40096638, 153196865",Jh,"153031584, 134600696, 1077021946, 224257494, 143642783",Muko,Jh vs Muko,380253961,0.0,True,2755.0,0.0,0.0,0.0,1.0,0.0,0.6296296,0.0,0.0,16.565382,4.0,41.0,5.0,4.0,12.0,333.0,14.0,516.0,737.0,20582.0,23417.0,0.0,0.0,3.4,174.0,0.0,0.0,38.0,1.0,210.0,385.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,Jh
12,8595186185,1765140527,9933904,9929176,"417265967, 380253961, 169606098, 40096638, 153196865",Jh,"153031584, 134600696, 1077021946, 224257494, 143642783",Muko,Jh vs Muko,169606098,0.0,True,2755.0,0.0,0.0,0.0,0.0,0.0,0.5185185,0.0,0.0,88.800354,34.0,129.0,3.0,9.0,12.0,207.0,25.0,401.0,571.0,14661.0,17886.0,148.0,0.0,1.5,59.0,0.0,0.0,1.0,1.0,335.0,358.0,4.0,,,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,Jh
13,8595186185,1765140527,9933904,9929176,"417265967, 380253961, 169606098, 40096638, 153196865",Jh,"153031584, 134600696, 1077021946, 224257494, 143642783",Muko,Jh vs Muko,40096638,0.0,True,2755.0,0.0,4.0,6.0,0.0,1.0,0.37037036,0.0,0.0,64.90103,5.0,84.0,2.0,11.0,10.0,63.0,1.0,326.0,463.0,11060.0,26731.0,71.0,0.0,1.0,8.0,1.0,0.0,1.0,3.0,396.0,199.0,6.0,,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,59.0,0.0,0.0,4.0,8.0,0.0,Jh
14,8595186185,1765140527,9933904,9929176,"417265967, 380253961, 169606098, 40096638, 153196865",Jh,"153031584, 134600696, 1077021946, 224257494, 143642783",Muko,Jh vs Muko,153196865,0.0,True,2755.0,15.0,25.0,2.0,3.0,0.0,0.9259259,0.0,0.0,15.3000965,28.0,128.0,10.0,6.0,16.0,46.0,4.0,388.0,531.0,14807.0,29425.0,288.0,300.0,3.71,7.0,0.0,4.0,5.0,2.0,287.0,333.0,5.0,331.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,Jh
15,8595186185,1765140527,9933904,9929176,"417265967, 380253961, 169606098, 40096638, 153196865",Jh,"153031584, 134600696, 1077021946, 224257494, 143642783",Muko,Jh vs Muko,153031584,1.0,False,2755.0,0.0,0.0,2.0,5.0,0.0,0.42857143,2.0,0.0,32.666603,24.0,2.0,3.0,5.0,12.0,229.0,18.0,429.0,536.0,18247.0,11013.0,1751.0,0.0,2.5,137.0,0.0,0.0,25.0,0.0,344.0,218.0,5.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,1.0,Muko
16,8595186185,1765140527,9933904,9929176,"417265967, 380253961, 169606098, 40096638, 153196865",Jh,"153031584, 134600696, 1077021946, 224257494, 143642783",Muko,Jh vs Muko,134600696,1.0,False,2755.0,12.0,21.0,1.0,5.0,0.0,0.45714286,0.0,0.0,44.03308,58.0,14.0,1.0,9.0,15.0,74.0,4.0,289.0,482.0,10754.0,11613.0,694.0,125.0,1.6,42.0,0.0,0.0,0.0,0.0,357.0,587.0,7.0,283.72727272727275,1.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,2.0,0.0,0.0,190.0,0.0,2.0,0.0,6.0,1.0,Muko
17,8595186185,1765140527,9933904,9929176,"417265967, 380253961, 169606098, 40096638, 153196865",Jh,"153031584, 134600696, 1077021946, 224257494, 143642783",Muko,Jh vs Muko,1077021946,1.0,False,2755.0,0.0,0.0,1.0,5.0,0.0,0.6571429,5.0,1.0,32.998833,30.0,18.0,10.0,5.0,13.0,433.0,10.0,720.0,939.0,30840.0,25787.0,18826.0,0.0,3.83,176.0,2.0,0.0,31.0,0.0,316.0,1368.0,2.0,,,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,Muko
18,8595186185,1765140527,9933904,9929176,"417265967, 380253961, 169606098, 40096638, 153196865",Jh,"153031584, 134600696, 1077021946, 224257494, 143642783",Muko,Jh vs Muko,224257494,1.0,False,2755.0,2.0,1.0,1.0,13.0,0.0,1.0,1.0,0.0,13.132813,15.0,36.0,13.0,4.0,22.0,464.0,18.0,793.0,1213.0,35168.0,70236.0,4567.0,5567.0,7.0,53.0,1.0,1.0,1.0,0.0,199.0,1035.0,3.0,360.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,Muko
19,8595186185,1765140527,9933904,9929176,"417265967, 380253961, 169606098, 40096638, 153196865",Jh,"153031584, 134600696, 1077021946, 224257494, 143642783",Muko,Jh vs Muko,143642783,1.0,False,2755.0,5.0,13.0,5.0,2.0,0.0,0.85714287,0.0,0.0,27.666748,25.0,79.0,8.0,5.0,22.0,18.0,1.0,333.0,601.0,13816.0,21210.0,334.0,2276.0,5.0,1.0,0.0,2.0,0.0,0.0,189.0,415.0,12.0,360.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,98.0,0.0,1.0,1.0,6.0,0.0,Muko
