,match_id,start_time,radiant_team_id,dire_team_id,radiant_team_accs,radiant_team_name,dire_team_accs,dire_team_name,series_name,account_id,win,isRadiant,duration,obs_placed,sen_placed,camps_stacked,rune_pickups,firstblood_claimed,teamfight_participation,towers_killed,roshans_killed,stuns,pings,hero_id,kills,deaths,assists,last_hits,denies,gold_per_min,xp_per_min,net_worth,hero_damage,tower_damage,hero_healing,kda,neutral_kills,courier_kills,observer_kills,ancient_kills,buyback_count,life_state_dead,max_hero_hit,max_mins_no_lh,avg_obs_dur,repeated_obs,bought_rapier,bought_consumables,bought_tranquil_boots,bought_travel_boots,bought_travel_boots_2,bought_phase_boots,bought_boots,bought_arcane_boots,bought_power_treads,bought_guardian_greaves,bought_boots_of_bearing,bought_force_boots,bought_wind_lace,bought_tpscroll,bought_slippers,bought_boots_of_elves,used_blood_grenade,used_enchanted_mango,used_smoke_of_deceit,used_blink,used_armlet,used_revenants_brooch,used_pirate_hat,used_travel_boots,used_travel,used_travel_boots_2,used_tpscroll,trees_quelled,runes_bounty,runes_wisdom,runes_6min,kill_streak,blood_inflicted,lotuses_stolen,uses_high_five,uses_portal,cosmetics_count,cosmetics_immortals,team
0,8595210567,1765141996,9938284,9929788,"241158366, 146542636, 317992803, 156660740, 50964",Drregron,"94051629, 61634693, 256487232, 1017209, 112651997",Ayanakoji,Ayanakoji vs Drregron,241158366,0.0,True,4018.0,0.0,0.0,1.0,5.0,0.0,0.71929824,1.0,0.0,13.265676,50.0,60.0,14.0,11.0,27.0,235.0,6.0,459.0,798.0,23556.0,35875.0,1814.0,0.0,3.42,127.0,2.0,0.0,28.0,1.0,704.0,399.0,7.0,,,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,8.0,2.0,Drregron
1,8595210567,1765141996,9938284,9929788,"241158366, 146542636, 317992803, 156660740, 50964",Drregron,"94051629, 61634693, 256487232, 1017209, 112651997",Ayanakoji,Ayanakoji vs Drregron,146542636,0.0,True,4018.0,0.0,0.0,1.0,4.0,0.0,0.45614034,4.0,0.0,81.0354,19.0,49.0,9.0,6.0,17.0,606.0,12.0,645.0,946.0,32929.0,35026.0,7066.0,0.0,3.71,222.0,1.0,1.0,22.0,1.0,303.0,882.0,3.0,,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,43.0,179.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,3.0,4.0,0.0,6.0,0.0,0.0,3.0,1.0,9.0,1.0,Drregron
2,8595210567,1765141996,9938284,9929788,"241158366, 146542636, 317992803, 156660740, 50964",Drregron,"94051629, 61634693, 256487232, 1017209, 112651997",Ayanakoji,Ayanakoji vs Drregron,317992803,0.0,True,4018.0,1.0,1.0,2.0,14.0,0.0,0.6666667,1.0,1.0,115.59955,6.0,38.0,13.0,5.0,25.0,615.0,9.0,716.0,1187.0,35452.0,55123.0,3913.0,0.0,6.33,203.0,0.0,0.0,52.0,1.0,181.0,396.0,3.0,360.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,1.0,1.0,6.0,0.0,0.0,4.0,0.0,8.0,2.0,Drregron
3,8595210567,1765141996,9938284,9929788,"241158366, 146542636, 317992803, 156660740, 50964",Drregron,"94051629, 61634693, 256487232, 1017209, 112651997",Ayanakoji,Ayanakoji vs Drregron,156660740,0.0,True,4018.0,20.0,15.0,2.0,7.0,0.0,0.7368421,0.0,0.0,295.13428,42.0,119.0,13.0,10.0,29.0,241.0,2.0,464.0,799.0,26267.0,40157.0,553.0,0.0,3.82,69.0,0.0,5.0,3.0,0.0,573.0,493.0,7.0,250.5,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,6.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,5.0,3.0,0.0,7.0,150.0,0.0,1.0,1.0,2.0,1.0,Drregron
4,8595210567,1765141996,9938284,9929788,"241158366, 146542636, 317992803, 156660740, 50964",Drregron,"94051629, 61634693, 256487232, 1017209, 112651997",Ayanakoji,Ayanakoji vs Drregron,50964,0.0,True,4018.0,6.0,19.0,3.0,3.0,0.0,0.6315789,0.0,0.0,22.733414,9.0,31.0,8.0,15.0,28.0,87.0,3.0,363.0,658.0,19083.0,38922.0,86.0,125.0,2.25,13.0,0.0,3.0,0.0,1.0,713.0,612.0,11.0,165.66666666666666,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Drregron
5,8595210567,1765141996,9938284,9929788,"241158366, 146542636, 317992803, 156660740, 50964",Drregron,"94051629, 61634693, 256487232, 1017209, 112651997",Ayanakoji,Ayanakoji vs Drregron,94051629,1.0,False,4018.0,0.0,0.0,0.0,4.0,0.0,0.78723407,1.0,2.0,2.5332031,40.0,15.0,17.0,9.0,20.0,705.0,14.0,880.0,1082.0,52257.0,83331.0,11819.0,0.0,3.7,242.0,0.0,0.0,38.0,1.0,425.0,318.0,2.0,,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,7.0,2.0,Ayanakoji
6,8595210567,1765141996,9938284,9929788,"241158366, 146542636, 317992803, 156660740, 50964",Drregron,"94051629, 61634693, 256487232, 1017209, 112651997",Ayanakoji,Ayanakoji vs Drregron,61634693,1.0,False,4018.0,10.0,16.0,0.0,6.0,0.0,0.65957445,1.0,0.0,80.5323,19.0,123.0,8.0,12.0,23.0,148.0,1.0,421.0,772.0,24730.0,34732.0,1102.0,505.0,2.38,17.0,1.0,7.0,3.0,1.0,667.0,1059.0,4.0,255.4,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,1.0,0.0,5.0,220.0,0.0,3.0,0.0,7.0,5.0,Ayanakoji
7,8595210567,1765141996,9938284,9929788,"241158366, 146542636, 317992803, 156660740, 50964",Drregron,"94051629, 61634693, 256487232, 1017209, 112651997",Ayanakoji,Ayanakoji vs Drregron,256487232,1.0,False,4018.0,16.0,33.0,3.0,4.0,0.0,0.7234042,2.0,0.0,124.90242,39.0,27.0,5.0,19.0,29.0,96.0,3.0,382.0,620.0,19723.0,16834.0,5191.0,1520.0,1.7,27.0,0.0,3.0,0.0,2.0,838.0,401.0,4.0,252.21428571428572,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,3.0,0.0,0.0,69.0,0.0,3.0,1.0,10.0,3.0,Ayanakoji
8,8595210567,1765141996,9938284,9929788,"241158366, 146542636, 317992803, 156660740, 50964",Drregron,"94051629, 61634693, 256487232, 1017209, 112651997",Ayanakoji,Ayanakoji vs Drregron,1017209,1.0,False,4018.0,2.0,1.0,2.0,8.0,1.0,0.61702126,2.0,1.0,124.36686,35.0,76.0,13.0,8.0,16.0,335.0,13.0,558.0,967.0,38494.0,46079.0,3893.0,0.0,3.22,112.0,0.0,0.0,24.0,1.0,421.0,1195.0,3.0,360.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,0.0,Ayanakoji
9,8595210567,1765141996,9938284,9929788,"241158366, 146542636, 317992803, 156660740, 50964",Drregron,"94051629, 61634693, 256487232, 1017209, 112651997",Ayanakoji,Ayanakoji vs Drregron,112651997,1.0,False,4018.0,0.0,0.0,1.0,4.0,0.0,0.68085104,1.0,0.0,88.46589,2.0,96.0,4.0,9.0,28.0,501.0,13.0,619.0,940.0,35192.0,40362.0,3841.0,0.0,3.2,189.0,0.0,2.0,17.0,1.0,468.0,651.0,3.0,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,Ayanakoji
