,match_id,start_time,radiant_team_id,dire_team_id,radiant_team_accs,radiant_team_name,dire_team_accs,dire_team_name,series_name,account_id,win,isRadiant,duration,obs_placed,sen_placed,camps_stacked,rune_pickups,firstblood_claimed,teamfight_participation,towers_killed,roshans_killed,stuns,pings,hero_id,kills,deaths,assists,last_hits,denies,gold_per_min,xp_per_min,net_worth,hero_damage,tower_damage,hero_healing,kda,neutral_kills,courier_kills,observer_kills,ancient_kills,buyback_count,life_state_dead,max_hero_hit,max_mins_no_lh,avg_obs_dur,repeated_obs,bought_rapier,bought_consumables,used_blood_grenade,used_enchanted_mango,used_smoke_of_deceit,used_blink,used_armlet,used_revenants_brooch,used_pirate_hat,trees_quelled,runes_bounty,runes_wisdom,runes_6min,kill_streak,blood_inflicted,lotuses_stolen,uses_high_five,uses_portal,cosmetics_count,cosmetics_immortals
0,7653516215,1711307235,9322735,8526536,"105128443, 287978960, 96881095, 859609158, 114945585",Light,"17120982, 167275877, 243776315, 174256338, 188263974",Denden,Denden vs Light,105128443,1.0,True,5459.0,14.0,30.0,3.0,15.0,0.0,0.5849057,1.0,0.0,35.10195,9.0,66.0,3.0,19.0,28.0,297.0,3.0,474.0,641.0,28957.0,11523.0,3606.0,39935.0,1.55,114.0,0.0,5.0,27.0,1.0,1225.0,233.0,3.0,263.0,2.0,0.0,5.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,8.0,0.0,2.0,8.0,0.0
1,7653516215,1711307235,9322735,8526536,"105128443, 287978960, 96881095, 859609158, 114945585",Light,"17120982, 167275877, 243776315, 174256338, 188263974",Denden,Denden vs Light,287978960,1.0,True,5459.0,0.0,0.0,3.0,18.0,0.0,0.6037736,1.0,1.0,108.90087,26.0,48.0,9.0,6.0,23.0,1222.0,25.0,946.0,1105.0,66199.0,78960.0,8956.0,0.0,4.57,482.0,1.0,0.0,113.0,1.0,360.0,848.0,2.0,,,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,3.0,0.0,0.0,2.0,7.0,5.0,1.0
2,7653516215,1711307235,9322735,8526536,"105128443, 287978960, 96881095, 859609158, 114945585",Light,"17120982, 167275877, 243776315, 174256338, 188263974",Denden,Denden vs Light,96881095,1.0,True,5459.0,16.0,18.0,0.0,13.0,0.0,0.7358491,2.0,0.0,164.61584,62.0,19.0,20.0,9.0,19.0,739.0,16.0,747.0,977.0,53778.0,95468.0,6610.0,0.0,3.9,240.0,0.0,7.0,19.0,2.0,472.0,3034.0,3.0,288.6666666666667,2.0,2.0,5.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,5.0,0.0,6.0,1.0,2.0,7.0,4.0
3,7653516215,1711307235,9322735,8526536,"105128443, 287978960, 96881095, 859609158, 114945585",Light,"17120982, 167275877, 243776315, 174256338, 188263974",Denden,Denden vs Light,859609158,1.0,True,5459.0,2.0,1.0,3.0,28.0,0.0,0.5471698,3.0,2.0,154.5998,24.0,28.0,14.0,11.0,15.0,630.0,20.0,668.0,966.0,52243.0,65389.0,7431.0,0.0,2.42,205.0,1.0,1.0,45.0,1.0,874.0,951.0,3.0,316.5,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,19.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,9.0,3.0
4,7653516215,1711307235,9322735,8526536,"105128443, 287978960, 96881095, 859609158, 114945585",Light,"17120982, 167275877, 243776315, 174256338, 188263974",Denden,Denden vs Light,114945585,1.0,True,5459.0,8.0,7.0,1.0,1.0,1.0,0.6792453,0.0,0.0,62.06818,26.0,105.0,6.0,20.0,30.0,216.0,2.0,441.0,672.0,30779.0,62476.0,878.0,125.0,1.71,1.0,0.0,2.0,0.0,2.0,942.0,1054.0,6.0,272.875,1.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,11.0,1.0
5,7653516215,1711307235,9322735,8526536,"105128443, 287978960, 96881095, 859609158, 114945585",Light,"17120982, 167275877, 243776315, 174256338, 188263974",Denden,Denden vs Light,17120982,0.0,False,5459.0,0.0,0.0,1.0,9.0,0.0,0.6615385,5.0,0.0,14.398593,22.0,54.0,14.0,10.0,29.0,1048.0,15.0,833.0,928.0,54136.0,70110.0,11149.0,1735.0,3.91,264.0,1.0,0.0,55.0,3.0,736.0,881.0,3.0,,,0.0,2.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,5.0,5.0,1.0,0.0,4.0,0.0,13.0,0.0,0.0,6.0,3.0
6,7653516215,1711307235,9322735,8526536,"105128443, 287978960, 96881095, 859609158, 114945585",Light,"17120982, 167275877, 243776315, 174256338, 188263974",Denden,Denden vs Light,167275877,0.0,False,5459.0,0.0,0.0,2.0,18.0,0.0,0.83076924,0.0,2.0,136.0705,5.0,55.0,15.0,8.0,39.0,561.0,8.0,663.0,888.0,47683.0,93756.0,1069.0,9485.0,6.0,65.0,0.0,2.0,16.0,3.0,209.0,511.0,2.0,,,0.0,18.0,0.0,2.0,0.0,56.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,4.0,0.0,2.0,4.0,1.0,7.0,2.0
7,7653516215,1711307235,9322735,8526536,"105128443, 287978960, 96881095, 859609158, 114945585",Light,"17120982, 167275877, 243776315, 174256338, 188263974",Denden,Denden vs Light,243776315,0.0,False,5459.0,3.0,2.0,2.0,25.0,0.0,0.84615386,2.0,1.0,105.702835,76.0,129.0,26.0,4.0,29.0,875.0,11.0,888.0,1093.0,67150.0,102148.0,2542.0,0.0,11.0,285.0,0.0,0.0,35.0,3.0,156.0,1744.0,3.0,327.0,1.0,3.0,8.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,5.0,8.0,0.0,1.0,11.0,0.0,5.0,4.0,0.0,6.0,0.0
8,7653516215,1711307235,9322735,8526536,"105128443, 287978960, 96881095, 859609158, 114945585",Light,"17120982, 167275877, 243776315, 174256338, 188263974",Denden,Denden vs Light,174256338,0.0,False,5459.0,33.0,54.0,0.0,15.0,0.0,0.6,0.0,0.0,190.1201,14.0,5.0,4.0,15.0,35.0,142.0,2.0,410.0,691.0,24076.0,37357.0,0.0,1604.0,2.44,71.0,0.0,6.0,4.0,3.0,641.0,238.0,9.0,266.93548387096774,3.0,0.0,18.0,1.0,3.0,12.0,48.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,23.0,2.0,0.0,7.0,3.0
9,7653516215,1711307235,9322735,8526536,"105128443, 287978960, 96881095, 859609158, 114945585",Light,"17120982, 167275877, 243776315, 174256338, 188263974",Denden,Denden vs Light,188263974,0.0,False,5459.0,6.0,9.0,4.0,8.0,0.0,0.7076923,0.0,1.0,191.79924,16.0,64.0,5.0,16.0,41.0,401.0,1.0,511.0,805.0,34738.0,74718.0,760.0,0.0,2.71,187.0,0.0,6.0,19.0,3.0,682.0,313.0,3.0,307.3333333333333,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0
