,match_id,start_time,radiant_team_id,dire_team_id,radiant_team_accs,radiant_team_name,dire_team_accs,dire_team_name,series_name
0,8567049292,1763584405,9939048,9938998,"467852245, 380253961, 314028798, 150165364, 348675639",Cooke,"153196865, 149253098, 1839270157, 95578104, 133498685",Qso,"Cooke, Qso"
1,8567045397,1763584048,9938804,9928766,"89873399, 446223551, 15799146, 433060499, 112651997",HungryBrowny,"102033295, 110961903, 350889953, 1392360555, 323492015",m.,"HungryBrowny, m."
2,8567023738,1763582980,9939004,9938979,"859609158, 61293187, 132284921, 23765698, 36258336",iggy,"125847008, 133442785, 99374795, 135124996, 50964",Rinkugod,"Rinkugod, iggy"
3,8567022743,1763582902,9929656,9776167,"303676244, 127527866, 34972422, 107986231, 296283389",Harmani,"417265967, 94051629, 252204635, 186001678, 437685646",zRomep,"Harmani, zRomep"
4,8567022610,1763582919,9938385,9948666,"116643277, 130098742, 130488545, 256487232, 86776312",FTG,"105128443, 334809072, 40625516, 90443916, 146542636",NERK,"FTG, NERK"
5,8567006790,1763582129,9938997,9948667,"1017209, 47771811, 99747231, 40096638, 5648230",Fumblegod,"208993316, 188263974, 112230046, 1536452978, 143642783",Jam Apple YNWA,"Fumblegod, Jam Apple YNWA"
6,8566950664,1763579550,9776167,9929656,"417265967, 186001678, 252204635, 94051629, 437685646",zRomep,"303676244, 34972422, 296283389, 107986231, 127527866",Harmani,"Harmani, zRomep"
7,8566948508,1763579410,9938385,9948666,"116643277, 256487232, 130488545, 130098742, 86776312",FTG,"105128443, 334809072, 40625516, 90443916, 146542636",NERK,"FTG, NERK"
8,8566946866,1763579363,9939004,9938979,"132284921, 859609158, 61293187, 36258336, 23765698",iggy,"133442785, 125847008, 99374795, 135124996, 50964",Rinkugod,"Rinkugod, iggy"
9,8566945827,1763579305,9939048,9938998,"380253961, 467852245, 314028798, 150165364, 348675639",Cooke,"133498685, 153196865, 1839270157, 95578104, 149253098",Qso,"Cooke, Qso"
10,8566941821,1763579073,9948667,9938997,"208993316, 1536452978, 188263974, 112230046, 143642783",Jam Apple YNWA,"1017209, 47771811, 99747231, 5648230, 40096638",Fumblegod,"Fumblegod, Jam Apple YNWA"
11,8566941061,1763579096,9938804,9928766,"89873399, 446223551, 15799146, 433060499, 112651997",HungryBrowny,"110961903, 350889953, 1392360555, 323492015, 102033295",m.,"HungryBrowny, m."
