,match_id,start_time,radiant_team_id,dire_team_id,radiant_team_accs,radiant_team_name,dire_team_accs,dire_team_name,series_name
0,8083466168,1734294094,8765553,9621687,"143214129, 84712191, 376256780, 105128443, 109525057",Regu,"125155223, 148115333, 421257589, 183938343, 110881046",Calli,"Calli, Regu"
1,8083454084,1734293500,9621669,9621621,"95578104, 89873399, 446223551, 130098742, 338052760",G14,"256487232, 146542636, 149253098, 127524729, 127714243",Epona,"Epona, G14"
2,8083442915,1734292939,9621676,9621673,"95617179, 443805795, 180009047, 117740659, 114945585",YellowPhysicist,"170319481, 854684906, 133498685, 161284532, 179758327",Daj,"Daj, YellowPhysicist"
3,8083387868,1734290355,9621687,9621621,"421257589, 148115333, 256487232, 183938343, 110881046",Calli,"127524729, 149253098, 146542636, 127714243, 125155223",Epona,"Calli, Epona"
4,8083370844,1734289541,9621669,8765553,"95578104, 130098742, 446223551, 338052760, 89873399",G14,"105128443, 376256780, 84712191, 143214129, 109525057",Regu,"G14, Regu"
