,match_id,start_time,radiant_team_id,dire_team_id,radiant_team_accs,radiant_team_name,dire_team_accs,dire_team_name,series_name
0,8073570609,1733691393,9621676,9621621,"95617179, 114945585, 317992803, 117740659, 83500633",YellowPhysicist,"256487232, 149253098, 127524729, 146542636, 127714243",Epona,"Epona, YellowPhysicist"
1,8073569966,1733691327,9621669,9621677,"95578104, 338052760, 89873399, 130098742, 446223551",G14,"120430219, 239737789, 212793202, 119518001, 30428142",S1ght,"G14, S1ght"
2,8073564597,1733691018,9621691,9621670,"492748110, 164636049, 143067868, 29720225, 134142881",J7,"61904034, 31966955, 135097009, 71904413, 73877347",Lekandor,"J7, Lekandor"
3,8073529861,1733689214,9621673,9621687,"179758327, 133498685, 170319481, 161284532, 96881095",Daj,"183938343, 125155223, 421257589, 110881046, 8686158",Calli,"Calli, Daj"
4,8073522242,1733688757,8765553,9621674,"84712191, 376256780, 78114459, 143214129, 109525057",Regu,"207300381, 107927046, 315792033, 122913479, 345032134",AA,"AA, Regu"
5,8073445649,1733685311,9621670,9621687,"366643158, 31966955, 73877347, 61904034, 159179884",Lekandor,"110881046, 421257589, 183938343, 125155223, 8686158",Calli,"Calli, Lekandor"
6,8073444229,1733685154,9621676,9621677,"95617179, 317992803, 114945585, 117740659, 83500633",YellowPhysicist,"120430219, 212793202, 119518001, 30428142, 239737789",S1ght,"S1ght, YellowPhysicist"
7,8073443829,1733685173,8765553,9554879,"78114459, 84712191, 376256780, 143214129, 109525057",Regu,"170319481, 133498685, 179758327, 161284532, 96881095",Daj,"Daj, Regu"
8,8073442642,1733685077,9621691,9621621,"492748110, 143067868, 164636049, 29720225, 134142881",J7,"256487232, 149253098, 146542636, 127524729, 127714243",Epona,"Epona, J7"
