,match_id,start_time,radiant_team_id,dire_team_id,radiant_team_accs,radiant_team_name,dire_team_accs,dire_team_name,series_name
0,8534443897,1761769113,9929656,9938998,"34972422, 296283389, 303676244, 107986231, 127527866",Harmani,"149253098, 153196865, 120875601, 95578104, 1839270157",Qso,"Harmani, Qso"
1,8534440558,1761768893,9938804,9948666,"89873399, 112651997, 15799146, 446223551, 433060499",HungryBrowny,"334809072, 146542636, 105128443, 224257494, 1681467999",NERK,"HungryBrowny, NERK"
2,8534439547,1761768870,9948667,9792025,"208993316, 1536452978, 143642783, 112230046, 188263974",Jam Apple YNWA,"417265967, 186001678, 252204635, 94051629, 48903560",zRomep,"Jam Apple YNWA, zRomep"
3,8534425441,1761768160,9938979,9938385,"133442785, 125847008, 84634050, 135124996, 50964",Rinkugod,"116643277, 130488545, 130098742, 256487232, 86776312",FTG,"FTG, Rinkugod"
4,8534423176,1761768034,9938997,9939048,"258957435, 1017209, 99747231, 42218651, 40096638",Fumblegod,"467852245, 150165364, 380253961, 314028798, 348675639",Cooke,"Cooke, Fumblegod"
5,8534408611,1761767293,9928766,9939004,"110961903, 350889953, 1068541028, 102033295, 1392360555",m.,"61293187, 132284921, 859609158, 287978960, 23765698",iggy,"iggy, m."
6,8534367812,1761765465,9938998,9929656,"120875601, 149253098, 153196865, 95578104, 1839270157",Qso,"34972422, 296283389, 127527866, 107986231, 303676244",Harmani,"Harmani, Qso"
7,8534367178,1761765407,9792025,9948667,"417265967, 48903560, 186001678, 94051629, 252204635",zRomep,"208993316, 188263974, 1536452978, 143642783, 112230046",Jam Apple YNWA,"Jam Apple YNWA, zRomep"
8,8534355401,1761764939,9938804,9948666,"89873399, 433060499, 15799146, 446223551, 112651997",HungryBrowny,"105128443, 146542636, 224257494, 334809072, 1681467999",NERK,"HungryBrowny, NERK"
9,8534354852,1761764910,9938385,9938979,"116643277, 130098742, 256487232, 130488545, 86776312",FTG,"133442785, 125847008, 135124996, 84634050, 50964",Rinkugod,"FTG, Rinkugod"
10,8534352925,1761764822,9939004,9928766,"132284921, 61293187, 859609158, 287978960, 23765698",iggy,"350889953, 1392360555, 1068541028, 102033295, 110961903",m.,"iggy, m."
11,8534349174,1761764649,9939048,9938997,"467852245, 314028798, 380253961, 150165364, 348675639",Cooke,"1017209, 258957435, 99747231, 42218651, 40096638",Fumblegod,"Cooke, Fumblegod"
